2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
16499732.0,17052061.0,17091385.0,17371286.0,18753486.0,20122893.0,25179170.0,21968931.0,20374906.0,20951073.0,20783947.0,20997178.0,21815738.0,21792130.0
33281590.0,33991240.0,35688182.0,36405389.0,39203252.0,40765620.0,56086495.0,44548083.0,41047613.0,41599963.0,47650608.0,48653356.0,49414612.0,48972918.0
44563481.0,47770517.0,50267028.0,52661871.0,55393395.0,57431966.0,61406479.0,63321537.0,63097716.0,64675805.0,67390801.0,68251357.0,70387913.0,72051878.0
18669715.0,19646557.0,20200219.0,21545344.0,23516067.0,25875202.0,34638721.0,28780888.0,29433589.0,29185597.0,30503362.0,31350999.0,32609424.0,32258906.0
25199011.0,25797261.0,26622902.0,27511025.0,30421362.0,31757375.0,42421162.0,34412326.0,32891047.0,32768203.0,35565637.0,36419835.0,37034923.0,37739030.0
19017189.0,17933177.0,20106541.0,20723062.0,10894473.0,23607817.0,13105467.0,25361808.0,25751808.0,25758313.0,26627017.0,26719822.0,27642754.0,28571588.0
13342048.0,14162591.0,15215225.0,15812232.0,16856778.0,18062439.0,19155840.0,19489236.0,19655602.0,19655602.0,20480193.0,20965425.0,22010784.0,22021433.0
11270616.0,11939482.0,12408737.0,12801860.0,14177086.0,14730956.0,15595390.0,16072398.0,16248453.0,16265285.0,16588443.0,16844128.0,17459851.0,17492430.0
6448333.0,7156978.0,7536333.0,8381319.0,9136118.0,9291904.0,10741358.0,9920656.0,9691506.0,9885945.0,10178489.0,10532064.0,11010158.0,10654609.0
42485212.0,43085986.0,45924355.0,48862080.0,50489528.0,52816370.0,63057989.0,57203675.0,57010349.0,60091435.0,60374860.0,65544136.0,63866446.0,63610501.0
9451222.0,10136243.0,10480122.0,11048897.0,12110482.0,12888049.0,15206197.0,13579707.0,13627610.0,13992024.0,13933046.0,14635662.0,14457564.0,14704766.0
45048182.0,48985655.0,51606923.0,53705866.0,57587759.0,60098481.0,76896853.0,66917304.0,67761526.0,69814606.0,77584466.0,77657612.0,81014128.0,83241864.0
7893997.0,8340901.0,8524077.0,8702843.0,9053646.0,9682000.0,11040510.0,10467390.0,10307196.0,10396219.0,10524397.0,10874884.0,11429152.0,11590983.0
12561598.0,12442180.0,13277277.0,14478449.0,15144204.0,16157980.0,16677796.0,17866375.0,17924817.0,17955715.0,18881175.0,19243334.0,19597961.0,20837294.0
49246251.0,50443804.0,50509814.0,54267876.0,58791912.0,62204634.0,75715807.0,67323986.0,67177138.0,69306749.0,73665280.0,74962416.0,78995047.0,80585094.0
13183641.0,13792258.0,14593807.0,15228435.0,16420767.0,17747299.0,19329336.0,20058750.0,20327253.0,20507631.0,20977192.0,21122240.0,21893677.0,22615263.0
43578771.0,46132958.0,48639540.0,50062478.0,54323509.0,56162029.0,68162769.0,61580957.0,61239489.0,63286545.0,65588401.0,68400169.0,71144751.0,71522070.0
7281184.0,8009713.0,8208449.0,8266713.0,8646722.0,9050967.0,9511953.0,9385525.0,9261747.0,9091988.0,9229588.0,9186972.0,9392750.0,9440115.0
48251731.0,51865126.0,55640770.0,56551482.0,61313204.0,65006619.0,74679206.0,71609515.0,73112393.0,74056909.0,79905303.0,78697140.0,81835486.0,83823740.0
12825831.0,13512816.0,14017184.0,14517506.0,15671574.0,15920098.0,20232287.0,17958931.0,17989519.0,18127707.0,18821439.0,19323732.0,19767942.0,20393142.0
5631476.0,5839329.0,5475195.0,5758313.0,6400713.0,7035994.0,7023940.0,7588499.0,7345993.0,7510118.0,7477622.0,7939442.0,8101182.0,8296328.0
65514491.0,68388128.0,71758502.0,74789013.0,78220952.0,81058201.0,97788733.0,84909147.0,88349320.0,90797169.0,95394689.0,98778997.0,100416471.0,100724891.0
410632254.0,403400834.0,432983647.0,447886784.0,460218044.0,461485340.0,483962220.0,486192767.0,467902163.0,500020343.0,529381169.0,539766185.0,549445907.0,552219478.0
4903248.0,5187317.0,5428377.0,5773134.0,5813607.0,6247824.0,6520229.0,6873488.0,6597324.0,6960084.0,7168165.0,7143511.0,7182726.0,7113991.0
111396000.0,113830000.0,113824000.0,119752000.0,129163000.0,137236000.0,174452000.0,151100000.0,146669000.0,149239000.0,156356000.0,152601000.0,158025000.0,191703769.0
38185351.0,39042281.0,41267936.0,42722371.0,47965155.0,49477593.0,62744929.0,54026825.0,53001704.0,55839865.0,59127889.0,61276316.0,63289023.0,64263883.0
15385848.0,16111692.0,16730023.0,17338939.0,18479964.0,19307863.0,20187180.0,20776863.0,21151675.0,20941976.0,21370443.0,22005377.0,22696276.0,23138978.0
18888215.0,20258067.0,21266400.0,22685950.0,25568820.0,25892422.0,27007466.0,29405137.0,29183629.0,30426135.0,30755494.0,30138002.0,31589407.0,33395370.0
3353301.0,3708087.0,3898238.0,3844072.0,4150641.0,4317152.0,4604123.0,4123159.0,4127686.0,4220693.0,4612243.0,4609892.0,4507443.0,4803716.0
10761080.0,11340201.0,11568917.0,11979503.0,12704647.0,13141467.0,15600986.0,13880643.0,13742249.0,13757511.0,14022624.0,14731873.0,15042817.0,15229053.0
22056051.0,23065607.0,24641017.0,26176446.0,28742911.0,30586090.0,39021107.0,33899533.0,33633334.0,34719667.0,35791201.0,35749286.0,36550907.0,37484596.0
5738704.0,5891939.0,5961035.0,6261316.0,6446394.0,6958950.0,7256578.0,7616724.0,7679833.0,7533079.0,7153357.0,7555898.0,8019549.0,8075534.0
74308256.0,76768113.0,78953381.0,80361312.0,85899413.0,89655280.0,92083761.0,96814093.0,96899377.0,100566833.0,103981303.0,104445838.0,107397596.0,110553307.0
8283780.0,8677565.0,9492995.0,10543296.0,10669734.0,11059627.0,11599729.0,11700744.0,12121077.0,12322991.0,12274609.0,12406318.0,12163571.0,12409189.0
31810720.0,33266158.0,34113645.0,35670346.0,38486345.0,40274853.0,50693984.0,44394439.0,44826157.0,46019910.0,48147882.0,48662198.0,49447666.0,50186309.0
35210022.0,38837714.0,40446903.0,41018422.0,44417907.0,47439990.0,48907109.0,50028793.0,48643210.0,50149192.0,53324825.0,53462248.0,56825708.0,56554639.0
3947045.0,4110985.0,4280413.0,4493287.0,4650904.0,4914337.0,5691561.0,5488981.0,5349388.0,5598043.0,5616622.0,5502576.0,5536545.0,5800842.0
11119107.0,11630645.0,12260206.0,12966638.0,14002472.0,15012892.0,18534201.0,16316545.0,15457273.0,15158568.0,15746747.0,15652886.0,16390351.0,16306516.0
4182627.0,4476644.0,4608620.0,5024292.0,5317885.0,5577677.0,6346657.0,5923353.0,5981198.0,5774182.0,5911165.0,6067883.0,6134907.0,6140432.0
25848440.0,26831718.0,28366808.0,29778177.0,32051739.0,33062631.0,42051173.0,37652013.0,36418782.0,37502062.0,39287534.0,40107857.0,41570012.0,41839606.0
27061703.0,29093073.0,30523144.0,33281783.0,36345636.0,38354384.0,47045789.0,42828472.0,42786330.0,43732539.0,45433565.0,45608033.0,46709360.0,48642425.0
146199834.0,152969405.0,160649709.0,166837706.0,177260361.0,181531008.0,203282937.0,208343359.0,209804077.0,215554633.0,226562781.0,233930911.0,239563620.0,246091312.0
66910988.0,69933380.0,74780079.0,79593554.0,90251706.0,93516587.0,121408510.0,108105979.0,111849775.0,116552529.0,123251530.0,128079499.0,136227867.0,140842202.0
10651407.0,11572569.0,12346563.0,13181324.0,13701889.0,14264379.0,14801779.0,15024146.0,14298261.0,14552244.0,15754287.0,16031505.0,16370102.0,16123129.0
26346579.0,27781026.0,30184252.0,32033007.0,36222773.0,36042200.0,40071458.0,38788369.0,36330768.0,38455683.0,39144181.0,41830842.0,42217547.0,44373819.0
19592401.0,23393078.0,21286246.0,21611661.0,22716799.0,23682700.0,24644737.0,25741964.0,25148721.0,26047849.0,26906651.0,28647477.0,28522849.0,28814958.0
11587724.0,12766725.0,13613879.0,14185618.0,14873059.0,15409229.0,16444319.0,16761772.0,17706634.0,17601413.0,17748836.0,18429255.0,19339421.0,20203806.0
19475659.0,20746610.0,20972963.0,21941822.0,23429804.0,24393212.0,31490544.0,28743249.0,27501491.0,27768468.0,29009622.0,29630539.0,29854398.0,29892651.0
26730208.0,27701528.0,28040536.0,29690881.0,32324339.0,33362018.0,42760007.0,37454881.0,38114208.0,39364965.0,39279217.0,40296351.0,41825453.0,42235837.0
123214000.0,128238000.0,134679000.0,142622000.0,150591000.0,155519000.0,185074000.0,167008000.0,158135000.0,163839000.0,176696000.0,184226000.0,191356000.0,194419000.0
63398257.0,66904292.0,68124851.0,75560188.0,77845635.0,75931383.0,88415684.0,83239586.0,78565834.0,82669847.0,89129239.0,89279677.0,90657600.0,91461789.0
43246820.0,44877706.0,47463387.0,50530574.0,54048574.0,58573457.0,60748487.0,63330214.0,62157649.0,63828394.0,65819678.0,67354822.0,69302917.0,73155424.0
21689932.0,23505376.0,24058122.0,25859174.0,27323233.0,28697564.0,35701976.0,33646257.0,31904255.0,33202434.0,34054890.0,35466465.0,36132209.0,36244697.0
3993308.0,4232876.0,3916881.0,4134680.0,4457496.0,4528963.0,4663173.0,4944019.0,4827580.0,4906189.0,4929004.0,5185600.0,5036794.0,5101516.0
23302304.0,26303614.0,26966186.0,29583467.0,32425947.0,35272280.0,42012378.0,39675403.0,40074675.0,40806338.0,41656388.0,41619023.0,42503602.0,42821976.0
30492889.0,31842970.0,34423122.0,36184847.0,38752992.0,41909665.0,52308852.0,45787297.0,46382613.0,48405040.0,48844182.0,51367487.0,53063124.0,55488141.0
88397124.0,93770131.0,97333019.0,98609000.0,106786000.0,109212000.0,135155000.0,112676000.0,115746000.0,124177000.0,125862000.0,129562000.0,133799000.0,134323000.0
12590106.0,13605209.0,14759072.0,16925962.0,16993352.0,18288811.0,20610558.0,20174179.0,20544950.0,21114496.0,21983190.0,22626816.0,23383146.0,23508785.0
155345000.0,168177000.0,182204000.0,194835000.0,206807000.0,220202000.0,263366000.0,249409000.0,253636000.0,259867000.0,275517000.0,284550000.0,293325000.0,297097000.0
61665091.0,66404401.0,70692094.0,72385073.0,77094182.0,81067666.0,99064635.0,85738464.0,85526004.0,87941436.0,92680715.0,94607047.0,96586390.0,95875482.0
4966761.0,5098442.0,5261364.0,5032431.0,5573890.0,5627253.0,6826905.0,6216395.0,5959112.0,5861078.0,6116532.0,6060349.0,6200049.0,6306382.0
86281400.0,92571252.0,96727632.0,103355704.0,113714690.0,121404912.0,153102764.0,135567883.0,138708507.0,141474844.0,147400481.0,148204491.0,153504862.0,154714285.0
6533756.0,7156861.0,7319958.0,7731656.0,7919320.0,8393706.0,8744034.0,9110539.0,9234981.0,9396418.0,9506014.0,9477274.0,9891901.0,9834203.0
26024254.0,28921838.0,30314912.0,31277755.0,34099735.0,35687937.0,46089174.0,40365278.0,40862233.0,40661659.0,43678546.0,41797578.0,43362672.0,43675820.0
231977627.0,242124998.0,254294378.0,257564674.0,275793442.0,285545060.0,348428881.0,317582673.0,297273862.0,323723671.0,344600243.0,354556928.0,369009698.0,387494702.0
34729341.0,26248638.0,26114245.0,26140708.0,28358648.0,28677666.0,34721710.0,32659327.0,32806750.0,31980597.0,31928739.0,32870946.0,33672866.0,33408239.0
93349412.0,97307704.0,96376439.0,100342323.0,106974732.0,110445210.0,136594450.0,120261431.0,123236612.0,122663093.0,123131899.0,124486818.0,126270189.0,127206076.0
11445773.0,11348562.0,11701467.0,12346699.0,12914165.0,14008697.0,14053487.0,15099171.0,15359703.0,16225375.0,15302629.0,16118947.0,16239533.0,16487058.0
55418963.0,57814213.0,59962243.0,61683501.0,65252424.0,69752192.0,87349815.0,78103537.0,78555472.0,80546758.0,85428902.0,87898715.0,91998772.0,94273237.0
19751898.0,19392836.0,18007262.0,20697746.0,21503293.0,22939650.0,24760188.0,27127440.0,25522195.0,25529825.0,26233913.0,26988443.0,27405281.0,28813439.0
125117141.0,129931653.0,137165920.0,143472236.0,155775358.0,168389550.0,176573319.0,182082330.0,181852150.0,184639339.0,189196483.0,201069301.0,207944664.0,208005986.0
4831110.0,4860160.0,4840090.0,4779353.0,5547107.0,5186082.0,5311265.0,5406318.0,5417232.0,5473763.0,5527377.0,5618093.0,6236274.0,5576130.0
423442000.0,410870000.0,414446000.0,434927000.0,451342000.0,475892000.0,577562000.0,512114000.0,506731000.0,523968000.0,532626000.0,521577000.0,554418000.0,571021000.0
5006466.0,5281859.0,5317115.0,5756593.0,6281214.0,6309864.0,6893995.0,6844653.0,6098910.0,5947116.0,6176394.0,6330475.0,6674691.0,6687675.0
11645213.0,12303483.0,12856643.0,14163616.0,13398705.0,13992422.0,14789592.0,16585376.0,17571596.0,15837359.0,16326782.0,17194063.0,17099670.0,17870601.0
20451152.0,21891003.0,23429498.0,24947518.0,27225749.0,28441273.0,30424142.0,32299241.0,33187608.0,34628340.0,34800837.0,35823966.0,35791811.0,36793268.0
6446402.0,7589804.0,7801803.0,8188561.0,8670783.0,9186509.0,10455070.0,9800316.0,9745923.0,9680321.0,10179641.0,10476076.0,10871821.0,11034950.0
31855662.0,35416505.0,36374121.0,37819598.0,40400842.0,44505653.0,56995219.0,50128782.0,50481708.0,48523701.0,53660123.0,54632300.0,57530100.0,57315683.0
14177976.0,15190736.0,15906832.0,17404403.0,21232331.0,21773204.0,19271558.0,19292642.0,19844579.0,19871639.0,20730259.0,20384796.0,19642409.0,20523836.0
16296451.0,16483574.0,16982757.0,17474071.0,18605688.0,19768254.0,25859996.0,21761312.0,22285416.0,22821605.0,22618116.0,22374399.0,23380957.0,23551201.0
36182790.0,37456147.0,39905806.0,40496596.0,43318138.0,44498427.0,54014970.0,48893105.0,49061088.0,48377905.0,50359063.0,50964858.0,53024775.0,55830635.0
13777304.0,13928162.0,14420544.0,10390342.0,11011749.0,11908850.0,11933664.0,12675044.0,12116688.0,12107313.0,13596314.0,13185087.0,14244621.0,14124944.0
18578912.0,19358596.0,20103726.0,20794000.0,23300000.0,24519000.0,30948000.0,26518000.0,26481000.0,27192000.0,27908000.0,28631000.0,29594000.0,29852000.0
5107882.0,5832999.0,6210725.0,6782972.0,7801698.0,7739746.0,8541047.0,8447528.0,8304933.0,8863808.0,8665051.0,8247393.0,11963446.0,11281175.0
44997877.0,45808593.0,49113235.0,53952998.0,55896887.0,58833014.0,75118956.0,67823753.0,69787527.0,71450711.0,73215766.0,75756559.0,77272033.0,78116237.0
112573000.0,117505000.0,122478000.0,126142000.0,135979000.0,145401000.0,178611000.0,162038000.0,158275000.0,160915000.0,170786000.0,172113000.0,177343000.0,183419000.0
30230273.0,30905145.0,32493754.0,34473323.0,38006912.0,38893733.0,45163427.0,43573818.0,41586927.0,42349335.0,44580373.0,44740096.0,46235278.0,46403838.0
13207945.0,14060133.0,15043211.0,15990350.0,18008023.0,19197623.0,22433047.0,20870606.0,20701320.0,21266675.0,21707628.0,21755631.0,22665709.0,22830803.0
141400431.0,147950414.0,157219119.0,160618455.0,167040866.0,176660066.0,211332506.0,183559446.0,176004847.0,180116507.0,193275571.0,196901495.0,195099576.0,200765068.0
18091471.0,19186377.0,19436785.0,21087822.0,22900502.0,26809715.0,26495178.0,25867598.0,26796943.0,27196180.0,28401295.0,28622563.0,29870464.0,29867092.0
9828112.0,10299328.0,10939752.0,11632854.0,12081422.0,12672058.0,13291203.0,14120404.0,13699867.0,14565313.0,14882229.0,15320258.0,17792694.0,16345910.0
80281000.0,86141000.0,89577000.0,92085000.0,100403000.0,106118000.0,131652000.0,119054000.0,117250000.0,120923000.0,123518000.0,127080000.0,132429000.0,135279000.0
126769000.0,133616000.0,137883000.0,145724000.0,154102000.0,161842000.0,199076000.0,176771000.0,176451000.0,180806000.0,192821000.0,195604000.0,203755000.0,203465000.0
50673349.0,52988401.0,55469401.0,58715160.0,63647780.0,67069237.0,86719803.0,73747099.0,74819797.0,77756260.0,79974017.0,80866080.0,88666632.0,84446203.0
41651268.0,43925563.0,45743048.0,45930598.0,49622329.0,53475367.0,58737124.0,58746734.0,57617236.0,58726270.0,57750668.0,59823348.0,60331560.0,61078513.0
6036996.0,6297018.0,6682198.0,6967600.0,7381020.0,7769597.0,7800124.0,8030378.0,7866630.0,7900391.0,8052492.0,8334575.0,8296784.0,8535398.0
73248145.0,77780292.0,132880744.0,85501598.0,90112701.0,95317043.0,115505108.0,105257094.0,99723011.0,98635533.0,105891700.0,107811139.0,112695401.0,114145415.0
149583000.0,158684000.0,169128000.0,172930000.0,181618000.0,180101000.0,221139000.0,190516000.0,188565000.0,215871000.0,241343000.0,235242000.0,249193000.0,228633000.0
73846655.0,80816377.0,85773689.0,91317970.0,98863047.0,106085357.0,115635545.0,119841324.0,118721020.0,125237128.0,128498109.0,134536253.0,140102256.0,145372135.0
34737993.0,36353839.0,38042396.0,39378752.0,41655643.0,42808477.0,44781589.0,46158286.0,47104937.0,49204303.0,52193922.0,52946586.0,54192123.0,54865530.0
15318698.0,16418998.0,17141404.0,17900059.0,22539477.0,19162250.0,23410864.0,21935713.0,21313898.0,21983802.0,21834518.0,22713564.0,23191070.0,23739666.0
352124776.0,361934516.0,367687157.0,383848540.0,411683158.0,434342544.0,522068999.0,473037191.0,479433769.0,490946113.0,512434181.0,523999580.0,524264354.0,548208785.0
69589525.0,69833464.0,70422249.0,74132979.0,73812814.0,75873391.0,92100343.0,82666423.0,79132258.0,81326794.0,87324773.0,79010494.0,80594946.0,82547534.0
72485187.0,72118088.0,76169440.0,77781406.0,82906975.0,87640322.0,106481971.0,92175246.0,91382527.0,94352765.0,98840403.0,96339337.0,101009990.0,103381849.0
62982824.0,66951000.0,71254000.0,74767000.0,80046000.0,84109000.0,104668000.0,91893000.0,94743000.0,96940000.0,103536000.0,104586000.0,108305000.0,110250000.0
71213489.0,75553671.0,80044499.0,85342017.0,91146093.0,96257409.0,113912602.0,107654257.0,106501309.0,108189425.0,110779170.0,111568800.0,118493278.0,118441432.0
5351851.0,5488979.0,5486877.0,5741845.0,6206979.0,6758455.0,7362981.0,7583193.0,6897848.0,7240502.0,7494291.0,7670127.0,7726580.0,7913580.0
32375512.0,34404166.0,34725356.0,35668067.0,38424722.0,40327046.0,49911141.0,45005307.0,46830180.0,47833961.0,50011604.0,49790265.0,51408323.0,51544051.0
7927470.0,7980645.0,8225040.0,8702685.0,8752643.0,9265032.0,11035855.0,10502450.0,10228825.0,10724185.0,10491014.0,10795071.0,11241840.0,11968568.0
62161677.0,65474891.0,67927155.0,69627962.0,72925487.0,74416364.0,80742492.0,83535922.0,82807862.0,86787354.0,89172255.0,90008560.0,94428364.0,95753027.0
14201588.0,14449639.0,14845046.0,15673422.0,16853403.0,17483787.0,17127392.0,18133071.0,17679149.0,18714859.0,18999983.0,19440204.0,19006589.0,18753263.0
208053161.0,213611604.0,214869382.0,227594856.0,250411344.0,259410031.0,274180539.0,286727133.0,287177972.0,293972793.0,306355382.0,316805003.0,331825440.0,342818203.0
84345437.0,85333132.0,86024400.0,89766000.0,93867000.0,98887000.0,115567000.0,106736000.0,101953000.0,104971000.0,110308000.0,116624000.0,121158000.0,121420000.0
20169325.0,22036505.0,23472514.0,24875045.0,26127584.0,27682582.0,28218143.0,30022793.0,30064577.0,30551341.0,31229689.0,32446939.0,32434342.0,32856320.0
24611168.0,26271977.0,27339858.0,28987620.0,31046894.0,31959985.0,38466261.0,35751084.0,37216568.0,37982697.0,39309348.0,39840561.0,42349432.0,45473658.0
39482377.0,40540609.0,43720807.0,45201051.0,48846692.0,51279783.0,57784327.0,56044564.0,55753354.0,56938073.0,58478795.0,60756347.0,63084095.0,63611467.0
23191370.0,24089231.0,26217788.0,27217986.0,31332839.0,32469067.0,43884149.0,38788486.0,39275768.0,40704206.0,41125061.0,41671347.0,44767445.0,45592608.0
34346377.0,34489133.0,34191769.0,36116864.0,39869759.0,40729764.0,43847150.0,44480357.0,45722913.0,44908304.0,46512915.0,46602904.0,48488109.0,50158986.0
38949850.0,42547135.0,43074014.0,44630571.0,47330344.0,49049799.0,60954478.0,53388947.0,53489265.0,54073431.0,56024576.0,55833221.0,57488462.0,58041116.0
27621121.0,29460121.0,30905377.0,31972553.0,33934046.0,35077296.0,41305778.0,38157610.0,38802615.0,38916836.0,39823123.0,39027138.0,41549134.0,
8025561.0,8136728.0,9414619.0,9460601.0,10020126.0,10434376.0,10745935.0,11283773.0,11397839.0,11659752.0,11862998.0,12079037.0,12804637.0,13288985.0
20025024.0,21134542.0,22080838.0,23383007.0,25764994.0,27070687.0,32141378.0,28747499.0,28410977.0,29700818.0,30324126.0,30640365.0,31489904.0,31991474.0
10421121.0,10628542.0,10411135.0,11189544.0,12979722.0,13661236.0,13968599.0,14704253.0,14285962.0,14512059.0,14767062.0,14884066.0,15917645.0,15479315.0
19586069.0,20617892.0,20563042.0,21820753.0,23624779.0,24549847.0,25723150.0,26499110.0,26706376.0,27911884.0,27902473.0,28080535.0,29373789.0,31331634.0
17474234.0,18169123.0,17517145.0,17786250.0,18788622.0,20037564.0,25850769.0,21489950.0,21166809.0,22259882.0,22424597.0,23159694.0,23898515.0,23676638.0
28395096.0,31790548.0,32484882.0,34369430.0,36729526.0,39796728.0,46944272.0,43598328.0,44258962.0,45327300.0,47591281.0,48946331.0,50114162.0,49765977.0
75074025.0,84524163.0,95874476.0,102023235.0,107834966.0,112246691.0,140385235.0,124220117.0,125870767.0,126947323.0,131454232.0,134882642.0,138504979.0,142523343.0
39894962.0,42514537.0,43710648.0,46402952.0,49949841.0,53479297.0,65829456.0,58530204.0,59106552.0,60668299.0,63275595.0,65778294.0,67982450.0,70463669.0
6337386.0,6539921.0,7113669.0,7510763.0,7782906.0,8009540.0,8002119.0,8669252.0,8547302.0,8728624.0,9055615.0,9324683.0,9352838.0,9573112.0
10404338.0,10973560.0,11273931.0,11294635.0,12492040.0,13597184.0,15389756.0,13877414.0,13209390.0,13861516.0,13462152.0,14346294.0,14458144.0,14996162.0
9203579.0,9646865.0,9760450.0,10166450.0,10401999.0,11296703.0,12603187.0,11853652.0,11954884.0,12451321.0,12847942.0,12028880.0,12305026.0,12767388.0
4208178.0,4183439.0,4228552.0,4740193.0,4962432.0,5253196.0,5266271.0,5594386.0,5205469.0,5525074.0,5908961.0,5778285.0,5905026.0,6125257.0
34074332.0,36752872.0,40959561.0,41815590.0,44991282.0,46666333.0,57465643.0,49610755.0,46906716.0,49296452.0,52790755.0,54186926.0,56557388.0,58132197.0
6659593.0,6939769.0,7481916.0,7897725.0,9335183.0,8169107.0,9711946.0,9564164.0,9444285.0,9654691.0,9845201.0,9473850.0,10404809.0,11265478.0
77741675.0,79868967.0,82486799.0,87289659.0,93410035.0,99450347.0,124476425.0,113136326.0,110391982.0,109376790.0,113998176.0,116942467.0,125754159.0,121963611.0
8402892.0,8862278.0,9698156.0,10283440.0,11041026.0,11669525.0,13531782.0,12426741.0,12116319.0,12373680.0,13028687.0,13351911.0,14044616.0,13918646.0
60616071.0,64012380.0,69263375.0,71273381.0,76206037.0,81312403.0,103332301.0,88833228.0,89509307.0,90649471.0,92466018.0,94110370.0,98275421.0,96237301.0
21620867.0,22096047.0,23259518.0,24070588.0,25567044.0,26459338.0,34447278.0,29876252.0,28617617.0,29633612.0,31331987.0,31132524.0,32073915.0,32544500.0
64003566.0,68118195.0,71565775.0,72847201.0,78397486.0,82803123.0,105951865.0,92825542.0,94489126.0,97249164.0,102212074.0,102134606.0,109559718.0,110313636.0
39046272.0,41139014.0,45424836.0,47954755.0,50553671.0,51918258.0,54258279.0,56175483.0,55975160.0,56859227.0,56404018.0,56260975.0,58232375.0,60351190.0
84358615.0,86633000.0,92820000.0,97047000.0,105473000.0,109658000.0,136700000.0,119058000.0,122003000.0,126114000.0,130549000.0,133470000.0,137030000.0,152888000.0
6310582.0,6629361.0,6776259.0,7697457.0,10343249.0,8585562.0,8769377.0,8588330.0,8558388.0,8736805.0,8957514.0,8819213.0,8907490.0,9339224.0
27328006.0,28496925.0,28893766.0,29645170.0,31760650.0,32673497.0,42023363.0,36821503.0,35649925.0,35711548.0,38026487.0,38795102.0,40918071.0,46938496.0
300891913.0,301371520.0,320104964.0,333873029.0,357732749.0,371990525.0,401138825.0,423539873.0,420758580.0,431930436.0,447832792.0,460093162.0,487288900.0,489227854.0
6313250.0,6846108.0,7358548.0,7851228.0,8057587.0,8965044.0,9728420.0,10533037.0,10405414.0,10396480.0,10481208.0,10926938.0,11108809.0,10916125.0
40206317.0,39904323.0,41885272.0,43496828.0,47192253.0,50228290.0,52669068.0,53794172.0,54774166.0,55504848.0,55888848.0,58758141.0,59798012.0,59860948.0
129218159.0,137512006.0,145604542.0,154712700.0,159806871.0,167950297.0,204140980.0,182124913.0,181584584.0,189284788.0,194705628.0,205502130.0,365413667.0,217337885.0
30558589.0,32525218.0,34794066.0,38108614.0,40560301.0,42178259.0,53106984.0,46026643.0,46572829.0,47795860.0,50360030.0,50784326.0,51756931.0,53814443.0
18227870.0,19035736.0,19673108.0,20387105.0,21746881.0,22939571.0,26508232.0,24149697.0,20728239.0,20760159.0,22120554.0,22471671.0,23090917.0,23088382.0
15684796.0,16181434.0,16956574.0,17863486.0,19236252.0,20261080.0,25570770.0,21990024.0,22008181.0,22827048.0,23380222.0,23918213.0,24374888.0,24853860.0
32518515.0,36750973.0,38503523.0,41952536.0,44555459.0,46262352.0,58659124.0,52396081.0,50435718.0,50992621.0,55470521.0,56171517.0,56693949.0,57475275.0
82232963.0,87598547.0,89844502.0,93543216.0,96984608.0,103154510.0,125772379.0,114473790.0,114943705.0,116200664.0,116282476.0,119412908.0,124999666.0,126043610.0
91973502.0,95629253.0,104297931.0,109057707.0,120594190.0,122669458.0,131771459.0,137607989.0,138959997.0,142427282.0,151312238.0,159978627.0,167026656.0,170497669.0
1600324.0,1699448.0,1788722.0,2214259.0,2029022.0,2520371.0,2349106.0,2458432.0,2508585.0,2583240.0,2780331.0,3043620.0,3116827.0,3316858.0
60587641.0,62015031.0,63371598.0,65533467.0,70296978.0,71698078.0,88455455.0,77334900.0,77434462.0,82667959.0,86360679.0,85040040.0,87511824.0,89124230.0
6266663.0,6293075.0,6262836.0,6714866.0,6979103.0,7246157.0,8623231.0,7900416.0,7633663.0,7434363.0,7870308.0,8319082.0,8784313.0,8581215.0
100006380.0,104397000.0,105407000.0,112838000.0,124215000.0,128074000.0,160666000.0,141043000.0,140254000.0,140892000.0,146359000.0,149505000.0,154671000.0,155959000.0
2869961.0,3115417.0,3555859.0,3759959.0,3734289.0,4035278.0,4159785.0,4335227.0,3984381.0,4536455.0,5390608.0,4737348.0,4787017.0,4959727.0
9397512.0,9862200.0,10284616.0,10823329.0,11396499.0,11906575.0,12529848.0,13066213.0,13210133.0,13338619.0,13505361.0,14270362.0,14237584.0,14869268.0
279020000.0,287522000.0,300816000.0,308047000.0,322515000.0,336988000.0,414341000.0,367926000.0,664097000.0,343602000.0,352294000.0,354378000.0,361140000.0,363755000.0
53069486.0,55326914.0,55807598.0,57103529.0,61524607.0,63050942.0,76935675.0,69339936.0,70883989.0,74299020.0,77674825.0,80891201.0,84450026.0,87502812.0
46137308.0,46580501.0,47756511.0,50136785.0,51384624.0,55252527.0,68595925.0,61554403.0,61369544.0,61826647.0,66627690.0,69222035.0,70189188.0,72303744.0
149255000.0,159014000.0,165513000.0,176018000.0,191359000.0,199798000.0,245789000.0,221117000.0,219403000.0,214638000.0,240694000.0,239506000.0,247243000.0,252551000.0
120007000.0,186334399.0,124708096.0,129104501.0,139255940.0,141123635.0,146474129.0,147230192.0,152104396.0,150604926.0,152755066.0,152919556.0,160520585.0,163679777.0
15709551.0,16591511.0,17268640.0,18601359.0,19730191.0,20688364.0,26475987.0,23971235.0,24872009.0,25649358.0,26485547.0,27298701.0,27625197.0,27732179.0
40300640.0,42492794.0,45525016.0,47990099.0,55580456.0,59057498.0,62281925.0,65983870.0,65285459.0,67765801.0,68499640.0,68553204.0,69483459.0,71968039.0
