Municipality,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
BRIDGEWATER,0.89052035808,0.89673610291,0.912024704288,0.912984800724,0.908913213264,0.909231417836,0.910713196473,0.93419227036,0.944599084617,0.940659402159,0.932917246421,0.937496096339,0.947114918166,0.941681317349
BRISTOL,0.582605308553,0.609728715551,0.6433376566,0.651011696063,0.629034058492,0.62808667187,0.519657302329,0.618912371565,0.627647633266,0.640365484664,0.617599142326,0.643358254814,0.644787976057,0.643010764313
BROOKFIELD,0.882495494789,0.884065831041,0.89387083462,0.892214371805,0.869918197363,0.874559157764,0.728891014974,0.869182534608,0.890608615313,0.893383921086,0.870581349171,0.874436498389,0.868705011861,0.874859685734
BROOKLYN,0.448668319892,0.473635439031,0.503379476295,0.520462880054,0.518298609158,0.535679009033,0.530486228086,0.531972565993,0.533395386465,0.547922279555,0.536237156244,0.547032199311,0.551671062682,0.558025164149
BURLINGTON,0.776564592577,0.782677504892,0.797765695738,0.801441301211,0.792068154945,0.803954934173,0.783953730486,0.775570923539,0.802757034018,0.802827585378,0.798085060868,0.807194741882,0.806404548704,0.79114438535
CANAAN,0.789868916756,0.795281110302,0.802573756589,0.80211538984,0.817102562047,0.801027867679,0.735669898342,0.82455635436,0.832755135261,0.829467317453,0.820899725068,0.825540569117,0.794606347813,0.79341395549
CANTERBURY,0.465663817811,0.503240836953,0.550415062939,0.53887926413,0.5255659301,0.532925922578,0.476629506856,0.537867402631,0.559492648752,0.564914872473,0.560566572846,0.54330441325,0.554743886995,0.559388939362
CANTON,0.795978749861,0.79781489944,0.795501607485,0.798813769497,0.799227162845,0.816460865139,0.692947360018,0.808272811939,0.819064693255,0.817504187017,0.782301090368,0.810877149515,0.806079487712,0.799266624995
CHAPLIN,0.491799558061,0.543638306947,0.596580235001,0.587394740027,0.613079414341,0.603498683355,0.614700668535,0.624856508553,0.650744165225,0.659533337316,0.655374226224,0.663527627195,0.654358298437,0.640523696189
CHESHIRE,0.755815690104,0.77768865625,0.789677399056,0.779457342617,0.754433989976,0.742818871435,0.733226880505,0.741224290383,0.76067515654,0.73234382492,0.74032336503,0.744317133146,0.743908950645,0.741362561705
CHESTER,0.752208639364,0.834270093243,0.838476279635,0.852953326543,0.843128489902,0.846310299039,0.846225619977,0.851773543457,0.858775160688,0.881557863669,0.879430685666,0.86544492466,0.860122323525,0.8636945232
CLINTON,0.685329598267,0.724374192879,0.745329600878,0.753426474091,0.736188975754,0.74506000626,0.62470152783,0.759776305598,0.76813006371,0.772163817969,0.747521274098,0.751964837685,0.746087231189,0.768972265455
COLCHESTER,0.562155572171,0.577340902705,0.591131339557,0.601677579989,0.595209762142,0.60401286394,0.585000733083,0.59719902063,0.627190992996,0.642430877061,0.618474551552,0.624186822961,0.631034390073,0.641250188986
COLEBROOK,0.841655461574,0.846937799422,0.856983549691,0.845749575032,0.822596414738,0.814699956924,0.741750983201,0.818098823521,0.83202786316,0.815155927429,0.823676206352,0.83685424355,0.830329295844,0.828064647828
COLUMBIA,0.661138726077,0.682764554392,0.714737059478,0.731460087494,0.712193584799,0.72335474403,0.599900250043,0.697245592989,0.729496423567,0.765588636386,0.73178359133,0.745742646484,0.722287911893,0.700025342856
CORNWALL,0.846811971112,0.884392812809,0.908462141686,0.873769170767,0.884734095437,0.876673855023,0.791973223982,0.88471286299,0.879726218503,0.890780682661,0.823440162761,0.837669633909,0.878641023708,0.898237095706
COVENTRY,0.617814815445,0.630285967199,0.653655129842,0.663931830268,0.647849743123,0.67328223276,0.55333042665,0.651606933237,0.683281727578,0.689007000175,0.666727003813,0.670571823737,0.672037346709,0.688221816526
CROMWELL,0.764571475369,0.810254336595,0.824951643694,0.83698066786,0.819680558786,0.819402481578,0.684940539854,0.816890121391,0.837213726115,0.83542237809,0.811009617142,0.807370510004,0.80346082793,0.802765017926
DANBURY,0.726458528939,0.753996811354,0.754036223469,0.740696473006,0.710454415174,0.717249179664,0.705332003313,0.739229883777,0.753992233223,0.759938438453,0.74407938584,0.755627131438,0.754130068784,0.757520730647
DARIEN,0.880194586131,0.892909720691,0.88721258608,0.889226346121,0.860570462831,0.849722553537,0.715398678458,0.869063964779,0.866600697724,0.86130126517,0.853328537438,0.853066118305,0.849829358673,0.864166827625
DEEP RIVER,0.731202646226,0.771698444026,0.780775385686,0.773379021251,0.779567818932,0.780638445259,0.727054653931,0.759416319779,0.785843967895,0.792331639287,0.759180663873,0.755324622895,0.783615259662,0.785280756635
DERBY,0.595731821765,0.615229976977,0.630024909981,0.626123117326,0.58652756404,0.633643095026,0.554943843638,0.632832201038,0.644033804077,0.654068148635,0.634642263084,0.619894727076,0.593461775683,0.628996522985
DURHAM,0.698750593278,0.737266043559,0.770588868977,0.751147867694,0.80025484285,0.809154400212,0.796365900319,0.803613738594,0.826537991413,0.832371695348,0.814522487827,0.824506196152,0.828365219311,0.833834630299
EAST GRANBY,0.751376146087,0.786946026218,0.802169704947,0.786033674349,0.808864089128,0.818309922536,0.800917323119,0.810693186302,0.842916791842,0.83998409482,0.829671227165,0.829515796125,0.840197929173,0.841679255604
EAST HADDAM,0.696427114139,0.719021671393,0.73702950594,0.728881218571,0.714194847475,0.715651357722,0.601682539706,0.717159214153,0.738397538985,0.744475832561,0.725781224244,0.727800277732,0.729707407322,0.75805038667
EAST HAMPTON,0.624466438751,0.652318233341,0.665563384607,0.683138526102,0.672881167034,0.68106068575,0.573019827532,0.690148636418,0.695357592049,0.708403240928,0.705936367499,0.705053652212,0.69805443837,0.71920604078
EAST HARTFORD,0.661424217143,0.669989397188,0.671726755218,0.680499482312,0.645702625529,0.651528554131,0.524487174664,0.609700006657,0.627404749919,0.633246620325,0.601815046636,0.62695432955,0.615525028424,0.619833662321
EAST HAVEN,0.611448796144,0.606415603696,0.613743474647,0.595838052313,0.602002701971,0.644008674726,0.585763645181,0.632017203786,0.670796414377,0.709109218101,0.675811673597,0.681806001947,0.681575128837,0.692143972816
EAST LYME,0.673233704665,0.685724455055,0.699893279938,0.719781480345,0.699583942875,0.716173907562,0.706690263277,0.710283200622,0.736673930662,0.724673998394,0.699297318238,0.702704532955,0.696091114801,0.700169689145
EAST WINDSOR,0.686774392308,0.7138605562,0.722958756973,0.726680548082,0.713943164225,0.725175745416,0.616031754228,0.704538844027,0.74768553354,0.759612634335,0.738089934927,0.746320840722,0.749546832055,0.751751151396
EASTFORD,0.564986523373,0.635315140931,0.656896987344,0.65277328469,0.663964086197,0.665855084645,0.661229529517,0.671452055607,0.656022698996,0.672020395207,0.661197200786,0.671165465066,0.667860270138,0.656964048336
EASTON,0.879808394841,0.916564902982,0.929667956345,0.930132703807,0.918989005107,0.907300223814,0.822098625301,0.918152251157,0.913188392143,0.918037848161,0.90249925199,0.906012265592,0.887184530781,0.899819571636
ELLINGTON,0.607387167986,0.647243227062,0.655282229419,0.67673171236,0.656900599772,0.670829733968,0.547675102538,0.662043307955,0.672674393906,0.680145263464,0.680268681324,0.682883127351,0.676276194762,0.688405261769
ENFIELD,0.62427030307,0.660298962322,0.672485619004,0.664532503841,0.644389284793,0.645677813001,0.529301967912,0.653998764795,0.653342059487,0.601607466531,0.594861213844,0.601936549353,0.589719022576,0.615513694133
ESSEX,0.870746443896,0.883641681221,0.891048717507,0.862694843241,0.881985780367,0.858184292563,0.813098600843,0.88831826687,0.910281745794,0.920196075086,0.916260776178,0.901602723445,0.899223900479,0.906212515977
FAIRFIELD,0.846502015873,0.861334367362,0.851485753656,0.856063280582,0.860431634166,0.862772827561,0.761414530043,0.865270301803,0.867692331492,0.86862859702,0.862258647134,0.862295522975,0.852075288774,0.870672877096
FARMINGTON,0.795180796415,0.799100997487,0.816579977015,0.820807995111,0.808132164917,0.822252244045,0.695208722627,0.824334703668,0.85207472416,0.857311034925,0.848855130384,0.847252205403,0.836211022417,0.850285019019
FRANKLIN,0.701144988806,0.74236310832,0.68055571844,0.702456382665,0.708700727487,0.706408177572,0.601970853949,0.687299135127,0.700761977092,0.702649701555,0.709597917146,0.713223210311,0.709071269793,0.710651794242
GLASTONBURY,0.835453972776,0.852445224498,0.856715707028,0.85825202182,0.819099070293,0.835268916748,0.702629788721,0.846783533178,0.854234468749,0.84734681926,0.836576060907,0.82169326579,0.838174619391,0.855523610228
GOSHEN,0.895205354566,0.908145187357,0.91528758285,0.917610408797,0.91484612925,0.922310320597,0.909585305436,0.938309710824,0.942381629914,0.942533552583,0.941341290465,0.938475341445,0.948059698783,0.949114667475
GRANBY,0.75702277738,0.764801357543,0.771534246892,0.776565314947,0.762084364153,0.752041174759,0.633820402114,0.7334470413,0.753470110847,0.758641397139,0.726906394108,0.754895977123,0.742613982676,0.767282113693
GREENWICH,0.789152342914,0.791753278282,0.802670976159,0.794423491805,0.775046592782,0.773835379534,0.684788304553,0.801309132686,0.858381963408,0.854018937748,0.849594554554,0.854707669342,0.839773870743,0.844209619575
GRISWOLD,0.378158139172,0.413842622809,0.442510641563,0.452465495834,0.449950155569,0.460197317213,0.381799467578,0.436256481455,0.445057323493,0.490857477509,0.48892151565,0.516607830151,0.522274914102,0.535992077443
GROTON,0.477125279473,0.538386939998,0.54773978664,0.551932606793,0.561021837385,0.581174485436,0.493327509861,0.591780170395,0.62311079618,0.635747343798,0.62832550607,0.634236863104,0.626389794949,0.629381397484
GROTON (City of),0.363705060159,0.401378375684,0.430239440716,0.410710677218,0.408951983908,0.448821491719,0.423350933881,0.455645710036,0.464310758299,0.495496948731,0.454599788311,0.477334844083,0.471215403789,0.491934504814
GUILFORD,0.840592230156,0.856096883888,0.855762056919,0.854031458721,0.833192855541,0.841546101392,0.710140469946,0.849552083641,0.868025209606,0.874320484764,0.856872685255,0.862639377573,0.854214545804,0.86928722551
HADDAM,0.879700503878,0.930613603178,0.894195600866,0.889642814074,0.892978695325,0.898461633508,0.869285783576,0.866023243649,0.913292546546,0.913005108224,0.905112772512,0.913047403194,0.912692685791,0.915411791348
HAMDEN,0.701246480526,0.735764253363,0.73588569263,0.735679739186,0.738571959064,0.733148985626,0.710325690407,0.695731585999,0.727807758089,0.727430311185,0.743391813762,0.74210707619,0.753856478512,0.786455339707
HAMPTON,0.580274235382,0.641676050217,0.645961910753,0.645502287113,0.630690373683,0.630723688022,0.634186731144,0.635003967916,0.669689146359,0.66337030017,0.660501417727,0.662230484467,0.661528989878,0.648254549704
HARTFORD,0.394800373543,0.408680841373,0.430526939686,0.440872221166,0.437425035867,0.458754515495,0.388928586931,0.463377933222,0.484523697181,0.486973196419,0.483229161946,0.464930873312,0.460681535599,0.46000218847
HARTLAND,0.606577168815,0.639055292891,0.673724980073,0.668483686903,0.66306860034,0.668085440443,0.606027655143,0.681370282186,0.705759880851,0.724879516346,0.688411779059,0.695300745074,0.682144431854,0.686282528129
HARWINTON,0.765071787645,0.770556400324,0.787695880708,0.780274680553,0.771476644042,0.786396444949,0.772023090841,0.720706051265,0.762854673678,0.801173121309,0.808273814702,0.781531791612,0.802437538359,0.805342771684
HEBRON,0.660523634584,0.684630532695,0.712429630362,0.720874698961,0.716132044231,0.729070654538,0.715395649779,0.722361885335,0.732293396073,0.738735459913,0.737663420473,0.723563290748,0.73458997256,0.734335922345
KENT,0.806440127949,0.683555782855,0.849035283275,0.856242686329,0.84318189401,0.860549777149,0.793985321487,0.891843309059,0.897798842576,0.877127442274,0.887821722887,0.872715421873,0.853237530399,0.869537564447
KILLINGLY,0.373595758341,0.419743796406,0.46515579169,0.495039215696,0.501785446037,0.498922917879,0.430400210314,0.516951641056,0.528125020478,0.572522226415,0.529353864455,0.528866325868,0.536265217157,0.543589440889
KILLINGWORTH,0.781715709844,0.800351145156,0.82443608419,0.830020253053,0.832606648196,0.82525137123,0.830687950801,0.813774089177,0.856878018568,0.863845170316,0.858965425176,0.845219353506,0.850337515113,0.846700406833
LEBANON,0.495095852882,0.523526931536,0.530847350393,0.553605226925,0.556303235583,0.578313638656,0.476637729665,0.581474312519,0.596361671439,0.609475986166,0.620622297117,0.637608546402,0.635092143814,0.643198727069
LEDYARD,0.560242707103,0.578866663212,0.6079506313,0.612583594436,0.611158245255,0.617291339069,0.521838418418,0.597043187239,0.596151747957,0.595524973115,0.587402298,0.5790499197,0.582075284279,0.590152319056
LISBON,0.370647133454,0.418779967572,0.451259859248,0.489155213989,0.484955107639,0.488590367585,0.505246494028,0.499638306795,0.537602856333,0.553572395178,0.525993207304,0.538633231662,0.534241799458,0.537307169421
LITCHFIELD,0.847401364098,0.852642822446,0.873409075128,0.864597690224,0.833165025667,0.837232355274,0.719987125845,0.864834422167,0.880782985131,0.880027613269,0.864012337025,0.858607196038,0.855193840335,0.866812807227
LYME,0.883830175227,0.897472704612,0.907799215004,0.904906059606,0.904213418541,0.913893304579,0.874662684098,0.920074596961,0.939552297003,0.938943828831,0.933908770683,0.934921891956,0.875913634762,0.934228184334
MADISON,0.85404454247,0.870332546896,0.863006265322,0.873900753625,0.868828636475,0.869356949519,0.728761777122,0.856971281415,0.871607093167,0.87622573414,0.86239062903,0.861848322716,0.855209104304,0.865850142411
MANCHESTER,0.655048776314,0.677506178691,0.692196624015,0.695240635598,0.696915458083,0.70405065487,0.598639344441,0.698421153691,0.718486551586,0.731000129303,0.702825258953,0.707173918072,0.712152296561,0.718323862877
MANSFIELD,0.472924356094,0.512368640465,0.538558867285,0.525065466247,0.504287642969,0.517163020346,0.470158919123,0.524849135252,0.552897792934,0.576526211123,0.556646191664,0.561667929856,0.565215168472,0.5712652101
MARLBOROUGH,0.722407787451,0.757926945527,0.767771722777,0.773111933603,0.769651784999,0.781850265497,0.697215061507,0.786607940063,0.79943019658,0.798627215462,0.792953557802,0.794156101739,0.792610091977,0.807487418657
MERIDEN,0.552195099306,0.557316111613,0.550457721539,0.562279765429,0.573272304654,0.580558670096,0.48911280677,0.554618591973,0.608737333858,0.594397582105,0.572905625648,0.578515758482,0.585298124142,0.589061692271
MIDDLEBURY,0.937758218818,0.939321005039,0.92952538243,0.929044518042,0.928331746436,0.92731353865,0.92214450997,0.928547021426,0.933730732863,0.930885847032,0.913061596445,0.919705716912,0.918053562994,0.926045455977
MIDDLEFIELD,0.759690138646,0.774460169649,0.796076600115,0.794437567888,0.797052984959,0.794245149941,0.793439644658,0.806925391591,0.82694908066,0.838532185308,0.828093379903,0.82135882838,0.805295126346,0.824961663069
MIDDLETOWN,0.660125142207,0.673545908091,0.683912245019,0.68309615717,0.673379494887,0.681968085535,0.56923645017,0.676675913788,0.687251087556,0.71148945154,0.678502390884,0.682834569241,0.686794007177,0.7059712774
MILFORD,0.806417637972,0.827700871603,0.831825504128,0.836169312311,0.790209293618,0.796385279022,0.70295674348,0.823850216142,0.837778903799,0.821042017528,0.805886842611,0.817269366083,0.817127771183,0.832798674175
MONROE,0.777648813162,0.797346274208,0.807429201215,0.798958647404,0.782853132643,0.792225027101,0.67135880068,0.818002740558,0.827738024926,0.831676133687,0.825915897283,0.817966402356,0.816148547698,0.839725062129
MONTVILLE,0.545414886058,0.563548072843,0.601541913734,0.602930958176,0.580859502819,0.576446258156,0.547113410303,0.563240571986,0.58979137818,0.595482181835,0.591125738031,0.624060835194,0.59208164476,0.592432977922
MORRIS,0.841800289437,0.862258501689,0.864761341365,0.865613070867,0.859401635538,0.871166282835,0.875314411486,0.881948150058,0.88385284164,0.883847287121,0.8890773224,0.885814363423,0.890710427538,0.892265728173
NAUGATUCK,0.514870219496,0.533228566728,0.550130067051,0.550675921301,0.555862923619,0.568416134268,0.507469121791,0.583007228948,0.615142193959,0.619638007193,0.596181163672,0.597283014319,0.60508673334,0.619775649873
NEW BRITAIN,0.440916382877,0.447048440349,0.499642411982,0.491937204694,0.46210877946,0.459282289837,0.382008036629,0.473564065136,0.49352987941,0.505659484899,0.479079752998,0.49518585542,0.470596666174,0.512522215449
NEW CANAAN,0.900413894117,0.898009357902,0.895621736715,0.898869007677,0.87445335214,0.878560232759,0.878640945644,0.89673113401,0.903082094708,0.895384841673,0.880248373425,0.872552625797,0.84160704548,0.860203564258
NEW FAIRFIELD,0.78948365023,0.796609288334,0.8079714175,0.806979650015,0.785921531573,0.789027616639,0.783883611229,0.7871482237,0.789053553143,0.782947761831,0.77133822319,0.776163731109,0.772747040817,0.789172921665
NEW HARTFORD,0.746096093513,0.740868142722,0.762907553702,0.766436035351,0.718671785137,0.783736742802,0.67372556108,0.757253432548,0.775731098912,0.734501247514,0.76570817284,0.767463348666,0.767685299464,0.766176463852
NEW HAVEN,0.382142634268,0.410340365224,0.411493217926,0.409241372575,0.415680112104,0.414267945561,0.360575259306,0.433625637526,0.432783946486,0.450114813979,0.451803526239,0.455577111401,0.460796039543,0.455652950636
NEW LONDON,0.408456313222,0.407905589643,0.429706931272,0.449364382726,0.464748557197,0.467493907494,0.412852112142,0.475676583061,0.496839248017,0.488977523751,0.468221036605,0.492680583979,0.498491646987,0.533109335068
NEW MILFORD,0.672525778697,0.706774729848,0.70592924491,0.715970632738,0.707696112024,0.71510762517,0.618128538847,0.727502650982,0.739463595218,0.732506312079,0.719493690629,0.722980427016,0.721707104701,0.726522426162
NEWINGTON,0.746174904216,0.768703944517,0.773630601456,0.772934982687,0.763529910704,0.755872843609,0.640034567452,0.755220250242,0.757090777983,0.76806136267,0.735743519782,0.763824538727,0.756249392941,0.768343327819
NEWTOWN,0.787643033702,0.826579899771,0.832839884442,0.84514476188,0.840073063052,0.848073587837,0.748872781476,0.850986142896,0.865073705964,0.864315185242,0.849556019734,0.849909592307,0.842493968297,0.851830572379
NORFOLK,0.761334040229,0.798064097969,0.839649763092,0.836412739837,0.811014989838,0.831537406859,0.752326751713,0.82643460668,0.851352721773,0.850632005213,0.841176472175,0.846772280934,0.837832570735,0.833476254614
NORTH BRANFORD,0.641059576541,0.702843709088,0.731634219819,0.734078659347,0.73057650323,0.736386609391,0.619170319858,0.730326322001,0.758328552636,0.762027391535,0.740254565488,0.742387379999,0.752265243104,0.762566009626
NORTH CANAAN,0.602461024722,0.645390002217,0.669680047095,0.661006391788,0.673759398912,0.662133170276,0.592309986885,0.680003183322,0.673196629983,0.698752957224,0.690322426898,0.691943035203,0.700221929134,0.718344401092
NORTH HAVEN,0.790778315311,0.837471112759,0.84350420531,0.845891726877,0.83636346846,0.826998415934,0.817086150005,0.802909838487,0.841250111349,0.838252535504,0.842873168378,0.842244017901,0.849810051196,0.842646459355
NORTH STONINGTON,0.617402192491,0.643188529153,0.663065490034,0.668728655117,0.655087219271,0.652639457527,0.64808395561,0.664814985095,0.674540563071,0.673700063862,0.651258257606,0.62931332102,0.663835669057,0.695902620339
NORWALK,0.8321344493,0.860075251967,0.846202750793,0.839957418064,0.820878886069,0.818831042655,0.835151244943,0.847501900872,0.863691610354,0.864595480546,0.851683049736,0.840202935127,0.839442596791,0.840302147328
NORWICH,0.46599046,0.476693812939,0.49195099432,0.48976124085,0.518141480309,0.526182646092,0.475354925384,0.534493855766,0.568334272108,0.572370540388,0.561043978939,0.57798484173,0.577356397546,0.598705835786
OLD LYME,0.918575297689,0.902199151686,0.926589724814,0.916055270197,0.924699771219,0.928983705694,0.924818108024,0.931521836665,0.945167478211,0.934063897581,0.934286876004,0.934407807792,0.931403962869,0.940818203987
OLD SAYBROOK,0.825870966397,0.870476684269,0.889803016124,0.881331960178,0.85664335544,0.88862221093,0.774804214102,0.897271145913,0.899814354641,0.903137815259,0.882437453122,0.887289904754,0.880444196688,0.867357766373
ORANGE,0.903439966294,0.907919047885,0.903698028509,0.916679924789,0.888802106981,0.895272076326,0.824571521208,0.901666111506,0.910412683604,0.909163732979,0.903568688091,0.893109704564,0.895762456921,0.90646729562
OXFORD,0.696495305534,0.719103725831,0.726686726694,0.739493069981,0.720136033959,0.748071847091,0.593244905337,0.717021054989,0.739313122912,0.755855601779,0.761761843964,0.76807478711,0.779783761748,0.770518304652
PLAINFIELD,0.398719637513,0.41661566698,0.433728152775,0.449539486116,0.454934365798,0.445824600185,0.448328282093,0.453296902409,0.455024669855,0.463137606694,0.454888178693,0.475964206481,0.488431230853,0.510741953666
PLAINVILLE,0.671074841775,0.678321023288,0.700010811311,0.689667432485,0.686104140812,0.693835163511,0.581898062533,0.686686332562,0.695272417433,0.711533454544,0.704555299977,0.703960197269,0.706677357569,0.716311824371
PLYMOUTH,0.573643145293,0.600074784081,0.619081327886,0.634373702093,0.641083869338,0.641294235313,0.574150387366,0.634944068871,0.634411182158,0.642577962347,0.637136361645,0.653345285957,0.661219484736,
POMFRET,0.546102626205,0.591112383655,0.571071426596,0.582009405862,0.573366721258,0.593031474293,0.596333087618,0.600327077628,0.609787981612,0.628926479841,0.624895669334,0.63485366015,0.638793988072,0.641935600113
PORTLAND,0.746562957987,0.758254431567,0.771808244536,0.788492771065,0.77443779011,0.785448604868,0.667819710311,0.76803251453,0.774272419126,0.774975940559,0.761565670478,0.762079529612,0.764062259589,0.768758911775
PRESTON,0.422628186268,0.495329830871,0.542567068251,0.557310966854,0.54495703316,0.547296153172,0.539153864745,0.542686230976,0.580037838294,0.589727303977,0.573266864683,0.563712070797,0.561990734344,0.572665330342
PROSPECT,0.724920234024,0.742289024637,0.746842614668,0.756820227894,0.768217217513,0.776076601391,0.760719737367,0.76633262157,0.769950003916,0.765474460799,0.767386394841,0.772776124646,0.781711480293,0.789950196378
PUTNAM,0.315308956462,0.326431164787,0.343393438302,0.350922808258,0.340814555783,0.365523614049,0.313184985325,0.39018452794,0.396487323038,0.388493784292,0.371893279777,0.391938060339,0.388489613482,0.394472652709
REDDING,0.903928818954,0.914663212699,0.905167748157,0.909613165279,0.890366248855,0.896048960961,0.790647132424,0.900184970169,0.908426795815,0.907444706467,0.898976026247,0.904466726674,0.898073266858,0.892856034071
RIDGEFIELD,0.862300522476,0.87310026224,0.878385749539,0.878862775974,0.861381263832,0.863839701396,0.728762689256,0.860439048719,0.863964725919,0.863905500625,0.819219445723,0.841199157263,0.82871411395,0.846600573411
ROCKY HILL,0.797111971696,0.841179516878,0.834870034005,0.848187312602,0.827260332278,0.834794177393,0.713518939577,0.832599617691,0.853010366166,0.853047346789,0.830682737742,0.83152183495,0.821017734424,0.830890255349
ROXBURY,0.867098002776,0.889484757484,0.902674130483,0.897981713375,0.90101636057,0.886003254124,0.888921741035,0.915270488327,0.927760850458,0.940276980686,0.940884092956,0.931552757874,0.930426842034,0.937931388492
SALEM,0.617919211051,0.639628924319,0.662176354542,0.685209850379,0.684129810741,0.690401434896,0.625826941614,0.68585081181,0.703680667324,0.7242917991,0.707636208569,0.699920063877,0.693903888763,0.700674409664
SALISBURY,0.844113585339,0.853754894538,0.887563448491,0.87059754492,0.870480145344,0.83329951308,0.787338384056,0.880146664163,0.884588276964,0.87885803154,0.830726029019,0.874044415081,0.870571450543,0.856488622966
SCOTLAND,0.566496090567,0.5782970816,0.618865982621,0.622416983806,0.613920784504,0.610957354412,0.615419310652,0.619024903071,0.653399155035,0.673358315852,0.660797375722,0.665081897837,0.658148534892,0.663367291887
SEYMOUR,0.595250412313,0.639086091873,0.671121399382,0.677851108163,0.663945982104,0.661455009368,0.583991080056,0.714399884382,0.748261844156,0.73733328563,0.709519437622,0.717117369404,0.712564506704,0.721539243187
SHARON,0.85138245049,0.866260900968,0.857937040843,0.899708022912,0.8569820712,0.893116417222,0.814508954417,0.901457162532,0.90565329993,0.913529650409,0.916665826579,0.910072625884,0.906581970561,0.897204055529
SHELTON,0.806650121949,0.832418625244,0.850514198389,0.851819623095,0.826998485617,0.823756088118,0.695185702573,0.849524520386,0.853528735121,0.860102107602,0.836160958768,0.851705421268,0.835485651466,0.836550470276
SHERMAN,0.868541532216,0.883608217497,0.869665740227,0.880278894066,0.855822548474,0.843668042023,0.755849055751,0.874118899694,0.881111129433,0.893646943699,0.890109838884,0.882225876485,0.880469990452,0.892748160229
SIMSBURY,0.887339166341,0.895581474318,0.90233819217,0.90952205303,0.877198976337,0.869542683284,0.707559642624,0.857468089177,0.854159587329,0.859146228495,0.84936613708,0.842623789714,0.836322184711,0.854833976719
SOMERS,0.522329776947,0.562378480861,0.571889453154,0.572811212333,0.553818627362,0.553508772494,0.44266792923,0.545300482,0.59424623108,0.588049737202,0.564022670797,0.588391807834,0.588945069324,0.59890275298
SOUTH WINDSOR,0.763683369531,0.784038087585,0.796312180131,0.798461624462,0.786598092191,0.793358921519,0.639308985066,0.774757877836,0.780582171234,0.786771955576,0.781825436853,0.780951866347,0.781830193561,0.799466233049
