Municipality,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CROMWELL,0.923653462571,0.951425769162,0.969283754305,0.977173516369,0.977212932831,0.977220709022,0.978453697708,0.975782011753,0.974842217572,0.971954712068,0.971577491124,0.969898491297,0.973433948674,0.986995432881
DANBURY,0.944368349529,0.955105431715,0.972596492065,0.9609427865,0.96055023204,0.961954197498,0.96073693257,0.957589018945,0.959435646135,0.963800476811,0.964503191911,0.963884522012,0.959315497656,0.963238110064
DARIEN,0.982345027019,0.986562312367,0.98741243844,0.989480843291,0.98889611055,0.987261821448,0.988064968713,0.984729501605,0.984369453268,0.985520726767,0.984790059359,0.988335103054,0.987332446789,0.992661146103
DEEP RIVER,0.969906485424,0.971976007205,0.965419424396,0.963453702316,0.973262499499,0.978124649338,0.975705239357,0.968841269211,0.973403935647,0.970808436825,0.970889949757,0.970977274839,0.967254068003,0.972240690065
DERBY,0.953441931402,0.962506651831,0.96468164169,0.967289975319,0.958981382552,0.958064005264,0.948031902654,0.947075778696,0.942886972013,0.946173992059,0.939308715846,0.932692620839,0.924024848957,0.9529119967
DURHAM,0.96505188346,0.964291647479,0.967648321115,0.975773444754,0.976048509599,0.982339926217,0.983687140206,0.983376006682,0.981835283587,0.982094651874,0.981768914011,0.97721505866,0.978128370518,0.977422367411
EAST GRANBY,0.977167788743,0.981592639464,0.978842911377,0.983455323454,0.979152174358,0.971895607682,0.969403123742,0.972296904167,0.976485438527,0.974211769705,0.967437388735,0.97043670552,0.977440727255,0.97386915677
EAST HADDAM,0.978152855455,0.972902385115,0.981159396684,0.992427505725,0.992020460347,0.99053852023,0.988266137859,0.986466373876,0.98596868091,0.984122779501,0.981032778324,0.981118086103,0.976789524998,0.979805650588
EAST HAMPTON,0.97726402243,0.981609243735,0.982221534241,0.988941459324,0.987415867221,0.98624574924,0.981468149718,0.975053555392,0.965137442794,0.96258464359,0.964205304745,0.955266369272,0.949554469196,0.949055281616
EAST HARTFORD,0.930729663241,0.93317180184,0.943645021192,0.96251681423,0.961457323109,0.965258900749,0.949008137104,0.965018094089,0.968430568111,0.960479557102,0.958333712063,0.957340539455,0.97016744776,0.966216762959
EAST HAVEN,0.906232016994,0.950445167666,0.950457018786,0.957535895861,0.962300509032,0.955079586716,0.957959268157,0.957121981891,0.953797910919,0.957547460659,0.945524045369,0.946975477422,0.950215963098,0.950442316906
EAST LYME,0.967111957669,0.969116637937,0.974358957276,0.984507443436,0.984873629437,0.983196702893,0.979447018272,0.978492382609,0.977277024932,0.976206904447,0.972037300086,0.970458757939,0.965295463011,0.968238919203
EAST WINDSOR,0.936213076103,0.942204476918,0.935810446129,0.946939926066,0.943461120217,0.946915754298,0.944234407036,0.934659301799,0.941425680818,0.948040522061,0.945974478508,0.951369696689,0.951537548929,0.961556299881
EASTFORD,0.975490837895,0.972963627984,0.97962743834,0.976144580267,0.965245135536,0.968185384293,0.963353134576,0.968123093641,0.967249830801,0.968500152272,0.966021025639,0.956350494002,0.948508102725,0.962439202486
EASTON,0.977411856656,0.976580776127,0.977828205459,0.982571296511,0.983529717576,0.98587893911,0.984206429716,0.982742550477,0.980782770291,0.978617881966,0.97203988849,0.962649609099,0.965196457849,0.964246480499
ELLINGTON,0.957487850257,0.958271402108,0.960466543324,0.962151130626,0.967949460205,0.970487458008,0.970136672826,0.964972686165,0.973185981427,0.967740928408,0.967363460612,0.970587407081,0.974279020041,0.97652800912
ENFIELD,0.954552247274,0.956205049966,0.959543100068,0.962532915009,0.960127527342,0.954098569969,0.949666302941,0.956265473602,0.951970271539,0.944762263204,0.936464703989,0.935207983918,0.942697453847,0.942634552887
ESSEX,0.974510388185,0.981822658743,0.978851868245,0.984085732449,0.979539860026,0.975831270429,0.981521766594,0.981308701637,0.981124143926,0.985404093643,0.983704140773,0.982861282101,0.978005706647,0.977403898289
FAIRFIELD,0.977872665002,0.983377137128,0.982929627323,0.983399368667,0.988367280493,0.985230686778,0.983591328242,0.98169731425,0.983846259122,0.982383125024,0.981384705138,0.97878484688,0.976127341225,0.974624514154
FARMINGTON,0.991967990674,0.993355077279,0.996,0.995770515886,0.996560151684,0.996368198142,0.995509067399,0.996390938127,0.99558220548,0.994561243031,0.994741586548,0.994387624937,0.993407109233,0.993547993469
FRANKLIN,0.792935136128,0.926318976731,0.921253692343,0.937719985058,0.958221488846,0.967977655635,0.966505182158,0.961183238437,0.981067852827,0.978765074991,0.984734798016,0.989987779697,0.984045133078,0.980421113345
GLASTONBURY,0.990738768092,0.992478021096,0.994346604771,0.993366241662,0.995504735338,0.996196272888,0.995321911951,0.991313575521,0.989896561479,0.991434698626,0.993281690664,0.992794364607,0.992553414656,0.991738505319
GOSHEN,0.971886518245,0.971870103535,0.977296886587,0.973017217633,0.97971255859,0.989144672126,0.988569627217,0.989610248934,0.99103985577,0.988495525135,0.988482610626,0.985966170755,0.985086638857,0.990031864062
GRANBY,0.983045326398,0.981915303224,0.985249084152,0.987279645938,0.989007620704,0.989647840536,0.985834852571,0.986484752215,0.986573691041,0.985767005992,0.983110069191,0.984191275555,0.98476432152,0.982324486899
GREENWICH,0.98787790035,0.987018324184,1.00457411925,0.989877325338,0.992168611638,0.991939625921,0.990111805908,0.98739996921,0.985148350239,0.983272526991,0.982631849756,0.979911331485,0.978146616311,0.980384423615
GRISWOLD,0.907052389733,0.926720054169,0.931157101967,0.936152623563,0.943573635977,0.938248236088,0.943008128847,0.94915119476,0.951916047638,0.954163121074,0.950322457334,0.944232362992,0.950939423471,0.946359830444
GROTON,0.954903675542,0.963210566642,0.967252339879,0.970312191925,0.972685460826,0.973777873283,0.97267870313,0.973287160008,0.969871329242,0.968758575796,0.961764041353,0.969271607198,0.974009981521,0.971336027611
GROTON (City of),0.967130104743,0.973382662022,0.983854673977,0.983361723162,0.988363449987,0.988536194669,0.988049318141,0.98903915239,0.988188346563,0.987551713588,0.986870376412,0.988060315767,0.992675362902,0.988601305538
GUILFORD,0.991141803755,0.990936833518,0.993364832987,0.994124898323,0.995184600261,0.994053339343,0.9929249124,0.99104887262,0.990852976171,0.992614837071,0.992931511768,0.992855040196,0.994091642219,0.993436452909
HADDAM,0.922326917239,0.945163170967,0.929848035824,0.940042531061,0.942680685383,0.936266861012,0.941078224212,0.943608841026,0.94746979121,0.953107844508,0.953485131381,0.954931476192,0.958399908676,0.961070141511
HAMDEN,0.967318762784,0.970274541579,0.976292354264,0.979445788328,0.982320605113,0.974038775142,0.976382437585,0.973821270054,0.969885510499,0.974026581621,0.976903296352,0.973441997768,0.968992378996,0.971587217959
