Municipality,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
MIDDLETOWN,0.298445202882,0.287079214568,0.270660137043,0.267913041808,0.271617594676,0.262016303953,0.377008711826,0.282336981374,0.246699038049,0.238829490447,0.260744444283,0.252096522093,0.252467920524,0.231710227951
MILFORD,0.152085381267,0.133164872189,0.126147052901,0.119856779143,0.136073130108,0.128620484632,0.245172991485,0.136598110433,0.126461060219,0.120056209305,0.13982419431,0.133307125405,0.136725657179,0.117531328442
MONROE,0.183955879873,0.167161232824,0.15814021918,0.136508293616,0.15563550624,0.147302181279,0.2968586086,0.156632105763,0.153515505143,0.151506682874,0.158824007276,0.167213264189,0.170190039216,0.148407903233
MONTVILLE,0.388731232389,0.368804192172,0.333726127995,0.320882475634,0.330210816218,0.34386361509,0.382630778659,0.338489799065,0.364351432619,0.362664357461,0.368442272147,0.33543614088,0.363607102528,0.363340909418
MORRIS,0.127968608052,0.108699558617,0.0989858948321,0.10014602281,0.0996677654709,0.0900431335965,0.0885232024558,0.0924796320274,0.0892081432374,0.0894571504784,0.08791797669,0.0900505980779,0.0835673442301,0.084325779246
NAUGATUCK,0.431171844792,0.390594904616,0.367304593255,0.344365374514,0.345397860086,0.336933498134,0.422183120555,0.343867289234,0.311942783087,0.303447791447,0.335376962382,0.334997730427,0.33323266476,0.325255929859
NEW BRITAIN,0.493670316062,0.466486253702,0.448113978626,0.451856932378,0.47007156799,0.467883419566,0.556020267674,0.485223433329,0.450245682595,0.436643568337,0.4633547297,0.449979652446,0.468338212173,0.446086217407
NEW CANAAN,0.0468301259,0.0454136676367,0.0374552677528,0.0379864134962,0.0528275389032,0.0512249046586,0.0593740813801,0.0614200539645,0.0596485969984,0.061548440219,0.0796901445251,0.0813733137282,0.0993263273025,0.0842108730342
NEW FAIRFIELD,0.179602111897,0.160796708481,0.150280506342,0.147549824882,0.166705711941,0.163479787413,0.172570025121,0.174887324504,0.177680282648,0.168552608193,0.17915605708,0.179607947159,0.177556017556,0.160140616553
NEW HARTFORD,0.220641005295,0.233797777995,0.201732016448,0.201411450196,0.226232174452,0.191608645207,0.299987420625,0.228886354579,0.208289185154,0.2548227132,0.219650133576,0.217555488975,0.217937092946,0.22006560366
NEW HAVEN,0.568440398197,0.541204391047,0.52494146122,0.518259612447,0.502474781624,0.490493229913,0.559580677283,0.48187508623,0.478970018217,0.468459462113,0.474742610138,0.461798689758,0.456812452704,0.453693190444
NEW LONDON,0.499537273845,0.521882878661,0.49388733709,0.46857239304,0.45368138037,0.461643181982,0.528027721115,0.463866086554,0.431282611224,0.44436493788,0.462318139199,0.443309566617,0.437436969748,0.410484910549
NEW MILFORD,0.240712131049,0.238411741727,0.206874946068,0.193827054008,0.220768723806,0.213972949389,0.332672064734,0.228882211288,0.212125119755,0.22230098823,0.232072710606,0.232373906218,0.234439929551,0.228455286652
NEWINGTON,0.225247830041,0.206473053027,0.198524730826,0.190971462407,0.170876234008,0.17469307468,0.322696261257,0.225743615113,0.229669097027,0.22014648756,0.246784902228,0.223623007673,0.232704346981,0.219189412738
NEWTOWN,0.152025093751,0.129953296288,0.117219560171,0.102949966108,0.11036677744,0.105627052756,0.214399510001,0.124981038655,0.114354128306,0.114326927536,0.132105407341,0.132139557003,0.137901870876,0.129062171499
NORFOLK,0.179836550291,0.162952102025,0.121439873136,0.121822972334,0.131960157103,0.127378197475,0.204992407744,0.140777492346,0.116807799553,0.123605196668,0.13115037288,0.126454368621,0.135932637563,0.129948742891
NORTH BRANFORD,0.309760925959,0.266000921232,0.246539807076,0.241897662062,0.246199388879,0.23639596969,0.365353738381,0.254619643241,0.228027230861,0.226466314942,0.246910099869,0.24959464996,0.239746925447,0.224999378852
NORTH CANAAN,0.361987843659,0.323389502293,0.300387087071,0.304094066315,0.293023243746,0.30424345376,0.369933927323,0.294661437731,0.285722958241,0.260616928452,0.260889763504,0.259148541426,0.244360773426,0.265072272878
NORTH HAVEN,0.113745725632,0.0927898446081,0.083792416795,0.0777300314265,0.087447587967,0.0837885906158,0.100211601705,0.107768968162,0.108637863512,0.0990050680313,0.120188591352,0.119831441695,0.11101332628,0.114608760135
